Frame	time	opcode_ch	bits
     41677	     2596.25	 W_A006	1002443002b8cf7397f6d106cf35db78ddde2647
     41679	     2596.33	 N_A011	12aa0500
     41680	     2596.35	 W_A006	10024440210d57f9180fc99339fe73ac58e16986
     41683	     2596.44	 W_A006	1002445086e6511da91a3008fb2c58442a6d6b55
     41685	     2596.54	 W_A006	10024460e6fe838d58d32babb62321b446ad0da2
     41687	     2596.58	 N_A00D	041d007200005bab5b657f64005b8000200396
     41689	     2596.64	 W_A006	100244702ac8770a424a99bf7e7fc4c5c843ffae
     41691	     2596.74	 W_A006	100244801db8ff53ea192289021f81edbc349471
     41694	     2596.82	 N_A00D	0436007200005bc55b6ddb64005b8000200396
     41695	     2596.84	 W_A006	1002449047f3c0eaa0f73f4866d9f4a133c00beb
     41697	     2596.93	 W_A006	100244a004813dac2a24268b02ff84eceab2396c
     41700	     2597.03	 W_A006	100244b0680f87cc698afc9046a49aff8ef01493
     41701	     2597.07	 N_A00D	044f007300005bce5b7f2364005b8000200396
     41703	     2597.13	 W_A006	100244c0d0440611a7d3336c541d891047f94a77
     41706	     2597.22	 W_A006	100244d0f1874c31dcbadec1ccd1aa2a2f2ad992
     41708	     2597.31	 N_A00D	0468007300005bab5b76fb64005b8000200396
     41709	     2597.32	 W_A006	100244e0ce992e6a57a58217a550793f21f55232
     41711	     2597.36	 N_A011	12a90500
     41713	     2597.42	 W_A006	100244f0074bec4b2680fa5abf2ee6316d9818b7
     41715	     2597.51	 W_A006	100245008b6ef4bee9a40dcbfb0f58009b53ff61
     41718	     2597.60	 N_A00D	0481007200005bab5b6c2364005b8000200396
     41719	     2597.62	 W_A006	1002451040d3b8dcdc4aa3b84f183e52e1d00e10
     41721	     2597.70	 W_A006	10024520e07b4e4967516393bc34c8f5fd6b49c4
     41724	     2597.81	 W_A006	100245303ca1d6d2af9b0e128f6e37824843f269
     41725	     2597.85	 N_A00D	049a007100005bb45b7cca64005b8000200396
     41727	     2597.91	 W_A006	10024540275f7962d1a6a01258b1b3b274956334
     41730	     2598.00	 W_A006	10024550a460cff534a59eef70501333e9bdafd2
     41732	     2598.09	 N_A011	12aa0500
     41733	     2598.10	 W_A006	10024560c0d8d35124373fe24c4b7a6231f1a82b
     41736	     2598.20	 W_A006	10024570c8241e1a75f77d1da0bba69cc45e922c
     41738	     2598.30	 W_A006	10024580e22d7de597c47e6ac306f24c1ae4b842
     41739	     2598.33	 N_A00D	04cc007200005bbd5b6c2764005b8000200396
     41741	     2598.33	 N_A011	12ab0500
     41743	     2598.40	 W_A006	1002459090910e651aa90ba336d9feae114ce13c
     41745	     2598.49	 W_A006	100245a0a16409293b5eab80d59035ebac487b4e
     41748	     2598.58	 N_A011	12ac0500
     41749	     2598.59	 W_A006	100245b01000f2ef49a23f3f8cdadeb99596f33c
     41751	     2598.69	 W_A006	100245c04c498e638658d6397ceb8c0637232c03
     41754	     2598.78	 W_A006	100245d07208d8766eb1327be62910722ac844d4
     41755	     2598.82	 N_A00D	04fe007000005bc55b744a64005b8000200396
     41756	     2598.82	 N_A011	12ad0500
     41758	     2598.88	 W_A006	100245e05d0bf9cd3431df5a3ed93a0be9576b41
     41761	     2598.98	 W_A006	100245f0664ba41dec1bc499acad62c76622e925
     41763	     2599.06	 N_A00D	0517007100005bbd5b78c864005b8000200395
     41764	     2599.07	 N_A011	12ac0500
     41765	     2599.08	 W_A006	100246005772d4ada41066376d7a137d5b8d63c8
     41768	     2599.17	 W_A006	100246106c49ea783a9a220ba68fc51adaa8e009
     41770	     2599.27	 W_A006	10024620218e63803126077a237c416853f7cf1a
     41772	     2599.31	 N_A00D	0530007100005ba35b724a64005b8000200396
     41774	     2599.41	 W_A006	10024630aa33d84082db6b75e9f847103fac4e47
     41776	     2599.52	 W_A006	100246402eb5af8586af9120dacc7f1036670e19
     41779	     2599.60	 N_A00D	0549007100005bab5b669164005b8000200396
     41780	     2599.60	 N_A011	12ab0500
     41781	     2599.61	 W_A006	100246506ee7061587c59847f8fec018428b08e9
     41783	     2599.71	 W_A006	100246601606254bea6ea6d6f681e1d72c3969d8
     41786	     2599.81	 W_A006	10024670a367aa16446384f2e3752e3d6c026883
     41787	     2599.84	 N_A00D	0562007200005bc55b6d2264005b8000200396
     41789	     2599.90	 W_A006	100246805662741cc36a1ffe8ef2242f85af5bf6
     41792	     2600.00	 W_A006	100246901ae79cf811b5f030067c18dd526e7df0
     41794	     2600.10	 W_A006	100246a0a39a027f7df64d4dd3150b6fb91f25c9
     41797	     2600.20	 W_A006	100246b08d934b968b081165a23697314bbd2751
     41799	     2600.30	 W_A006	100246c0780a7c4ea0d4d79fecb9398d45677235
     41800	     2600.33	 N_A00D	0594007100005bb45b78dc64005b8000200396
     41803	     2600.39	 W_A006	100246d0b3fed8699616729d9f215c18f1db2d5f
     41805	     2600.49	 W_A006	100246e024af71f3e01af78e1812ddf588952e88
     41808	     2600.59	 W_A006	100246f0f9b6f6e8e60de6f647d8a1c7bfea22b6
     41810	     2600.68	 W_A006	1002470087f301733893d9fb285b2c894e02f38a
     41813	     2600.78	 W_A006	100247109c5c6efd28f9752aa513c93d89d15f23
     41814	     2600.82	 N_A00D	05c6007100005bdf5b66ba64005b8000200396
     41815	     2600.82	 N_A011	12ac0500
     41817	     2600.88	 W_A006	1002472071487fc7faf9564d00263e87ade33658
     41820	     2600.97	 W_A006	100247302c95c337bbc3f80be3e0323169ae6111
     41822	     2601.06	 N_A00D	05df007000005bc55b786164005b8000200396
     41823	     2601.08	 W_A006	10024740cdfb0d735092593b2c9004bf8db001e3
     41826	     2601.17	 W_A006	1002475077323722722ebb4bce3c14b0a5920e87
     41828	     2601.27	 W_A006	1002476066200a7899d9a1c1cea2f6d31f8ac9da
     41830	     2601.31	 N_A00D	05f8007000005bc55b7a1064005b8000200396
     41832	     2601.37	 W_A006	100247701bbfe11dee15d5b3f52d1015594477f1
     41834	     2601.46	 W_A006	100247804b71e260541131437cac228363f9412e
     41837	     2601.55	 N_A00D	0611007000005bab5b71a564005b8000200396
     41838	     2601.56	 W_A006	10024790b709dc1f93ca594cb85e4288f838ea83
     41839	     2601.60	 N_A011	12ad0500
     41841	     2601.66	 W_A006	100247a0dfae0951a565420aee9e2a8368bda778
     41844	     2601.76	 W_A006	100247b0b5eefeb7a76cb5a9a50504446f916b11
     41846	     2601.84	 N_A00D	062a007100005bdf5b70ba64005b8000200396
     41847	     2601.86	 W_A006	100247c00b19d8be0f44cf1dbffc605b638fd831
     41850	     2601.95	 W_A006	100247d0871190db19785517722277e36fd4bd82
     41852	     2602.05	 W_A006	100247e0d85b3d66148698bf070c9945b066ee27
     41854	     2602.09	 N_A00D	0643007100005bd65b7f1b64005b8000200396
     41856	     2602.15	 W_A006	100247f03cf240193743519dad07a2f1a595fc0c
     41858	     2602.25	 W_A006	10024800dd451e1b01821502d7f0e564443866a7
     41861	     2602.34	 W_A006	10024810123dce1ecd96f57d4dc328b2a831de4d
     41863	     2602.44	 W_A006	1002482024a3e69fc1375fb31a0bacf7e08127e2
     41866	     2602.54	 W_A006	1002483092fd157f485a5b9a791d0d77fd471e39
     41867	     2602.57	 N_A00D	0675007300005bbd5b788264005b8000200396
     41869	     2602.64	 W_A006	100248403b944ea0a20d446546ee69f05ac94777
     41872	     2602.74	 W_A006	100248504f5624ea6596eedcd10e9cfd22143aef
     41874	     2602.87	 N_A011	12ad0500
     41875	     2602.88	 W_A006	1002486042613e5b8d7a401b1e2519954f8803a2
     41878	     2602.97	 W_A006	10024870be2f47a10dd831ea968b3d73d68a39f4
     41880	     2603.06	 N_A00D	06a7007200005bab5b6aa964005b8000200396
     41881	     2603.06	 N_A011	12ae0500
     41882	     2603.08	 W_A006	1002488043799feffa22cf4af1872a35e5bf9aaf
     41885	     2603.17	 W_A006	10024890813ca1ff6a2816c970c88ec75bfe62d7
     41887	     2603.27	 W_A006	100248a0388fdc2cf13ac193fc9f483534989276
     41889	     2603.31	 N_A00D	06c0007200005bce5b721d64005b8000200396
     41891	     2603.36	 W_A006	100248b0a3831e2288d236dc4e7206551eb65dc4
     41893	     2603.55	 N_A00D	06d9007400005bb45b6d1764005b8000200396
     41895	     2603.60	 N_A011	12af0500
     41896	     2603.84	 N_A00D	06f2007100005bc55b79b564005b8000200396
     41897	     2603.84	 N_A011	12b00500
     41898	     2603.91	 W_A006	100248c05f09e45aabff3766a6414d4e97ad6856
     41900	     2604.02	 W_A006	100248d0e47745d5a894e5330c4721fbd045e384
     41903	     2604.10	 W_A006	100248e096158c8f4d7f99b153b1d909e8e7a4b5
     41905	     2604.20	 W_A006	100248f069a8b668775dd18c9b9b849a8c70c896
     41908	     2604.29	 W_A006	100249004dd44684ed964103bcf4607914f60165
     41909	     2604.33	 N_A00D	0724007100005bc55b7a6764005b8000200396
     41911	     2604.39	 W_A006	1002491018aa308bb70f435cada0d7368fa6e3bd
     41914	     2604.49	 W_A006	1002492016133e9311f9ab438ed733316d74ec24
     41916	     2604.57	 N_A011	12af0500
     41917	     2604.59	 W_A006	10024930315a9af695a6bb0c719bb2aa6452c291
     41920	     2604.68	 W_A006	10024940f110a0b5b1a2dafbb8aec228e50edda8
     41922	     2604.78	 W_A006	10024950ed11ac2184607894b142ea9b9082c61d
     41924	     2604.82	 N_A00D	0756007100005bdf5b7c8364005b8000200396
     41926	     2604.88	 W_A006	10024960380fe704047efeea1fe7917c4a476704
     41928	     2604.98	 W_A006	10024970f774710c4fc0ff54d9f4630b23774268
     41931	     2605.06	 N_A00D	076f007100005bb45b88d264005b8000200396
     41932	     2605.08	 W_A006	10024980685c3fa6d50a348cd3aa645355a7f6f9
     41934	     2605.17	 W_A006	10024990dfddd18bd1a91aa90747d86825311a33
     41937	     2605.27	 W_A006	100249a058c2579b51d5b62b5343c21750b30f64
     41938	     2605.30	 N_A00D	0788007000005bab5b72aa64005b8000200396
     41939	     2605.31	 N_A011	12b00500
     41941	     2605.37	 W_A006	100249b0c4dc6c79fc1547c32b45707c1868c1ec
     41944	     2605.46	 W_A006	100249c0a6600d2b4e9cc954f3afd0e17ee2db68
     41946	     2605.55	 N_A00D	07a1007100005bc55b5fc764005b8000200396
     41947	     2605.55	 N_A011	12b10500
     41948	     2605.56	 W_A006	100249d0da5d7063dc1d955ecc21f28baa292fb0
     41951	     2605.66	 W_A006	100249e00105c3d7b3e85ecf48d624925f69cbae
     41953	     2605.76	 W_A006	100249f0a220d1994c5ee9c817b4ef26e3fa0915
     41955	     2605.79	 N_A00D	07ba007100005bbd5b6c5464005b8000200396
     41957	     2605.85	 W_A006	10024a0064af7d02aa084131cb3da9962a10aacf
     41959	     2605.94	 W_A006	10024a109ca4bb9e9cf4de6b729fdb3826453efa
     41962	     2606.05	 W_A006	10024a2019e09e0e3a3bcde660c4dbbd6a785ffa
     41964	     2606.14	 W_A006	10024a30c6b87d7d3f30b58dce6bb6265b7db03b
     41967	     2606.24	 W_A006	10024a40466cc697ac106cbdc26b1f569ff1cdc9
     41969	     2606.34	 W_A006	10024a504812c095096972186c1d9a62139c047b
     41972	     2606.44	 W_A006	10024a60c336598e93a880e109d6fd0300bd8a76
     41974	     2606.54	 W_A006	10024a7012b9e8c7e6f798d11f89611cc93b48ea
     41976	     2606.57	 N_A00D	0805007100005bbd5b787664005b8000200396
     41978	     2606.63	 W_A006	10024a805a610ec661fb167f9adce722ce21a329
     41980	     2606.73	 W_A006	10024a90a1bac8cae3b1805bc5b534e771192ba5
     41983	     2606.82	 N_A011	12b10500
     41984	     2606.83	 W_A006	10024aa04e5f227c5426704b9cfe22ee9507b37a
     41986	     2606.93	 W_A006	10024ab001bb27271ab2a2fbb36de5dfc4dd1aa1
     41989	     2607.02	 W_A006	10024ac0eee57e69e7a8cdf6d4f563e27b38a46f
     41990	     2607.06	 N_A00D	0837007200005bc55b6ea764005b8000200396
     41991	     2607.06	 N_A011	12b00500
     41993	     2607.12	 W_A006	10024ad06c4a998d9aa7ff7169af06f22198b20d
     41996	     2607.22	 W_A006	10024ae08750f3babe481542b0325ade6cb89eb8
     41998	     2607.30	 N_A00D	0850007200005bdf5b754a64005b8000200396
     41999	     2607.32	 W_A006	10024af09b4a43ad55bff1a0fa17b41bbc2ec2e7
     42002	     2607.42	 W_A006	10024b00ceb46ca548fc815af4f7f269e78ff28b
     42004	     2607.51	 W_A006	10024b109486302e10c50d3bd08e7136cf90cd0a
     42005	     2607.55	 N_A00D	0869007200005bab5b78b964005b8000200396
     42007	     2607.55	 N_A011	12b10500
     42009	     2607.61	 W_A006	10024b208f7c7d8b11f02f3cba7143fcb88f3ce4
     42011	     2607.72	 W_A006	10024b30c255bb6fd950fec20ce43f3b76d219fa
     42014	     2607.79	 N_A00D	0882007200005be75b7d7964005b8000200396
     42015	     2607.80	 W_A006	10024b4072dd77b95b1463dfa39ec8c61073edf7
     42017	     2607.90	 W_A006	10024b505a01fc5874b330f68312348d8832c758
     42020	     2608.00	 W_A006	10024b60305968b81956a2a7b4fdbae69282e61c
     42021	     2608.08	 N_A00D	089b007300005bab5b826064005b8000200396
     42022	     2608.08	 N_A011	12b20500
     42024	     2608.14	 W_A006	10024b70c47564521b39fa83bd7c0d8ae2b6106c
     42027	     2608.24	 W_A006	10024b80b1101112fd2376d25f86259055137a1c
     42029	     2608.34	 W_A006	10024b905e1e20d64b1f024417ac0fa69189b737
     42032	     2608.44	 W_A006	10024ba095052aabd8d17381e9b00e4483cc99ab
     42034	     2608.53	 W_A006	10024bb09e695bd4406fa9a816205a855f9e810c
     42037	     2608.63	 W_A006	10024bc0361df0cfeae1b2f9ea7e49afa22c8857
     42039	     2608.72	 W_A006	10024bd05cc89186fb99dd8eb75e01034aa3ea1f
     42042	     2608.82	 W_A006	10024be0dee107a904e1be230652c346c00a55d5
     42044	     2608.93	 W_A006	10024bf0fad5b1236263aecf1b9e5f21a89d4449
     42047	     2609.01	 W_A006	10024c00c4b71a49b0d1a2fc1ed2aaacc502025c
     42048	     2609.06	 N_A00D	08ff007300005bd65b774864005b8000200396
     42050	     2609.12	 W_A006	10024c10ea2b6e892da7a12878a748aa04bc0ccc
     42053	     2609.22	 W_A006	10024c20383fdaef67f5d46de79c1cdf7d836539
     42055	     2609.30	 N_A00D	0918007300005be75b6f3f64005b8000200395
     42056	     2609.31	 W_A006	10024c30cffa4ce808cf8e689d0cb83ece52e9bb
     42059	     2609.41	 W_A006	10024c4034d0b28c8beea527234358e72566b256
     42061	     2609.51	 W_A006	10024c50d26f5e2a5c40f9ede57984e17fbf7367
     42062	     2609.55	 N_A00D	0931007300005ba35b650664005b8000200396
     42064	     2609.55	 N_A011	12b30500
     42066	     2609.61	 W_A006	10024c60153c98d2267c1c61094df40cd45e1d58
     42068	     2609.70	 W_A006	10024c704e312c7017ce0efae5459df0ec2070a7
     42071	     2609.79	 N_A00D	094a007300005bdf5b6b1464005b8000200396
     42072	     2609.80	 W_A006	10024c8058abd923af09721c076f911051fe1f69
     42073	     2609.84	 N_A011	12b40500
     42075	     2609.90	 W_A006	10024c90ba1e29de264f150806f72cc3a9dd773b
     42078	     2609.99	 W_A006	10024ca0fe8dea4811baa977076a33aba798d882
     42079	     2610.03	 N_A00D	0963007200005bce5b6db964005b8000200396
     42081	     2610.09	 W_A006	10024cb0b3d2f1e5fefe49b26db790a30596461d
     42084	     2610.19	 W_A006	10024cc0164d7356272c0c6052a3a18027aef266
     42086	     2610.29	 W_A006	10024cd097bc01a6628eaf67c991a134d32582dd
     42088	     2610.33	 N_A00D	097c007200005bd65b6aef64005b8000200395
     42090	     2610.39	 W_A006	10024ce04f43f3d9279789a0a269266e4c4fcbad
     42092	     2610.48	 W_A006	10024cf01aacbcbf647f30bc0c1e6000755ecc64
     42095	     2610.57	 N_A00D	0995007300005be75b7cab64005b8000200396
     42096	     2610.57	 N_A011	12b30500
     42097	     2610.58	 W_A006	10024d0016156c5772e6cdd3cfaf50f8e3e0daea
     42099	     2610.68	 W_A006	10024d106afc95493eea047f811fa1813eaf5888
     42102	     2610.77	 W_A006	10024d20b4c5101fe8211f13c1b3c095f2912a86
     42103	     2610.81	 N_A00D	09ae007200005bdf5b749464005b8000200396
     42105	     2610.87	 W_A006	10024d304016bab99486cd548b48cbe1cbeeaa64
     42108	     2610.97	 W_A006	10024d4010e05b927bec7f040647f74dbea0241a
     42110	     2611.06	 N_A00D	09c7007300005bb45b72a964005b8000200396
     42111	     2611.07	 W_A006	10024d5039d7b042a7bc0f0f4c2d88db83abd9a4
     42114	     2611.17	 W_A006	10024d60af94e934cc44e98dfe113a21338efa85
     42116	     2611.26	 W_A006	10024d706bf2e2018f4f36c5fc177bfe41aec6fe
     42117	     2611.30	 N_A00D	09e0007300005bc55b6dc264005b8000200396
     42119	     2611.30	 N_A011	12b40500
     42121	     2611.36	 W_A006	10024d80ffa3a8116b6783631242804f1c737de4
     42123	     2611.46	 W_A006	10024d90f217a12e10ff5dc729f759c98cf56d71
     42126	     2611.55	 N_A00D	09f9007200005bce5b734264005b8000200396
     42127	     2611.56	 W_A006	10024da05233fb92f1e3f25052858803eb7e4a46
     42129	     2611.65	 W_A006	10024db0ab7ef6d25f53491d634601157951aebd
     42132	     2611.75	 W_A006	10024dc0477f6ca78d24377ab428c837d440feb5
     42133	     2611.79	 N_A00D	0a12007200005bbd5b711364005b8000200396
     42135	     2611.84	 W_A006	10024dd01e95ee1f1b6a9718b9dd13771329f3ec
     42138	     2612.00	 W_A006	10024de0212c7ddcb108b52e9f640472404d0cd3
     42139	     2612.03	 N_A00D	0a2b007400005bbd5b713964005b8000200396
     42141	     2612.08	 N_A011	12b50500
     42142	     2612.09	 W_A006	10024df0574465b221c1f73867af65adf03f92bb
     42145	     2612.19	 W_A006	10024e00db330d5b24173cffe2396202c95550b9
     42147	     2612.29	 W_A006	10024e10034d5fdd5729433b80d3dc5b09e47f4c
     42149	     2612.33	 N_A00D	0a44007400005bb45b744b64005b8000200396
     42151	     2612.39	 W_A006	10024e209d1b36edfa442116519439615a54c6cc
     42153	     2612.48	 W_A006	10024e30f229690db4ad0b533128e7e03819484d
     42156	     2612.58	 W_A006	10024e40148c0d28b6c82a77d348fa9d90c339a6
     42158	     2612.68	 W_A006	10024e5037f1fb650bf12be2939bd0b70d1a5b52
     42161	     2612.78	 W_A006	10024e602acd8db7bda776090e572005976ce2e0
     42162	     2612.81	 N_A00D	0a76007300005bbd5b64ca64005b8000200396
     42163	     2612.81	 N_A011	12b50500
     42165	     2612.87	 W_A006	10024e70b02c7899db6325bbd749587ce9c84910
     42168	     2612.97	 W_A006	10024e80f69179238089a41c7de940ac8aca0667
     42170	     2613.07	 W_A006	10024e907bebde1072af3db0ad0b13d244f88c27
     42173	     2613.17	 W_A006	10024ea0e824c4eb0272f6361095f386d93877dc
     42175	     2613.26	 W_A006	10024eb098084faa3d0c5fcb26c8b88620b9e098
     42177	     2613.30	 N_A00D	0aa8007400005bc55b7eae64005b8000200396
     42179	     2613.36	 W_A006	10024ec006f5fa2dca304ed28e8317c45294f5e7
     42181	     2613.46	 W_A006	10024ed0c7c18f8a149fbceb03e291b58eb66e60
     42184	     2613.55	 W_A006	10024ee018b4a42744b6db362c554273cf9c872e
     42186	     2613.65	 W_A006	10024ef0722c4ab9f701ff953289e8c6c8e3f062
     42189	     2613.75	 W_A006	10024f0088cfb96914b78eb9de43f232d3375966
     42190	     2613.79	 N_A00D	0ada007300005bc55b667e64005b8000200396
     42192	     2613.85	 W_A006	10024f1091ff19d56430fb88d67492b257dc9692
     42195	     2613.95	 W_A006	10024f20f92a6092e0495e32623e18ba8c5e5999
     42196	     2614.03	 N_A00D	0af3007300005bd65b6f2864005b8000200396
     42197	     2614.03	 N_A011	12b60500
     42199	     2614.09	 W_A006	10024f3082f3690b5ac63f2dba7d9d5b8252a8c3
     42202	     2614.19	 W_A006	10024f40e51ddbea7cb731a46a7874d439c78453
     42204	     2614.28	 N_A00D	0b0c007500005bce5b6da664005b8000200396
     42205	     2614.29	 W_A006	10024f501bb60e47fe7d2c5033e35fa468d10a58
     42207	     2614.32	 N_A011	12b70500
     42209	     2614.39	 W_A006	10024f605d51dfa09e78fb4e2d355b5b52825d69
     42211	     2614.48	 W_A006	10024f7052e70a3300d4efc2db86024518253e69
     42214	     2614.57	 N_A00D	0b25007300005bc55b74e564005b8000200396
     42215	     2614.58	 W_A006	10024f809eaf454e82c4f39e908f34e98ebaf0dc
     42217	     2614.68	 W_A006	10024f902debfde940a89c614d6161b0cc88df2a
     42220	     2614.77	 W_A006	10024fa0997ce345fd47ce422540506e422192e7
     42221	     2614.81	 N_A00D	0b3e007400005bbd5b88b264005b8000200396
     42222	     2614.81	 N_A011	12b60500
     42224	     2614.87	 W_A006	10024fb0add5a02b447cab510f039a601fda209c
     42227	     2614.97	 W_A006	10024fc0003e1558fa66c7a28c93e904a5e7bd3c
     42229	     2615.07	 W_A006	10024fd04ea1e345de57793bd0402c3aa82db627
     42232	     2615.16	 W_A006	10024fe02d3ebd5aa6f388320e777bb39d719c1a
     42234	     2615.26	 W_A006	10024ff0ea61ed1bcfd4709d0594f7cd782f0cfd
     42235	     2615.30	 N_A00D	0b70007300005bc55b684064005b8000200396
     42237	     2615.30	 N_A011	12b50500
     42239	     2615.36	 W_A006	10025000835a3a6e2e0736d3a4588493e59e3f09
     42241	     2615.46	 W_A006	100250101fa4d5a2372aa0d698ef2d6627db0d5b
     42244	     2615.56	 W_A006	10025020485fd2632429d811bae15b48cffb2c70
     42246	     2615.65	 W_A006	10025030323845048920efa9b53e5d7203a6ded5
     42249	     2615.75	 W_A006	10025040430d59e7c05089fbdd3bd8a8b7e4ac02
     42250	     2615.79	 N_A00D	0ba2007200005bce5b7e5e64005b8000200396
     42251	     2615.79	 N_A011	12b60500
     42253	     2615.84	 W_A006	100250509fba6c12df879bc49021489418821205
     42256	     2615.94	 W_A006	100250609f34457967950ded579fdd0ed49257bc
     42258	     2616.04	 W_A006	1002507074c05d230eab6591c77b04c7d15c7364
     42259	     2616.08	 N_A00D	0bbb007400005bc55b79fe64005b8000200396
